sweep,label,generator,n,requested_threads,omp_schedule,omp_chunk,repetitions,warmup,min_seconds,median_seconds,mean_seconds,max_seconds,estimated_flops,median_gflops,matrix_bytes,matrix_mib
thread_scaling,cholesky_v1_serial_opt_t1,corr,1024,1,static,0,7,1,0.134745009,0.134769636,0.134779195,0.134830296,357913941.333333313,2.655746145,8388608.000000000,8.000000000
thread_scaling,cholesky_v1_serial_opt_t2,corr,1024,2,static,0,7,1,0.134751452,0.134802246,0.134796473,0.134836263,357913941.333333313,2.655103694,8388608.000000000,8.000000000
thread_scaling,cholesky_v1_serial_opt_t4,corr,1024,4,static,0,7,1,0.134765951,0.134783378,0.134793376,0.134829453,357913941.333333313,2.655475376,8388608.000000000,8.000000000
thread_scaling,cholesky_v1_serial_opt_t16,corr,1024,16,static,0,7,1,0.134759792,0.134772719,0.134791461,0.134849445,357913941.333333313,2.655685394,8388608.000000000,8.000000000
thread_scaling,cholesky_v1_serial_opt_t32,corr,1024,32,static,0,7,1,0.134743048,0.134761564,0.134758080,0.134777122,357913941.333333313,2.655905220,8388608.000000000,8.000000000
